1650094.63,4944639.0,0.11440416750338045
1650348.88,4944585.0,0.0059023655485361814
1650592.63,4945068.0,0.012326865456998348
1650829.5,4945554.0,0.03170391311869025
1651029.88,4945905.5,0.005855786788742989
1651232.38,4946354.5,0.012005868018604815
1651227.63,4946378.0,0.030198171618394554
1650986.0,4946490.5,0.03225817286875099
1650757.0,4946024.5,0.005356365581974387
1650577.5,4945659.5,0.04490027856081724
1650064.5,4945875.0,0.0655188211821951
1649881.13,4945376.0,0.016998542234432534
1650029.25,4945313.5,0.00864872441161424
1649770.5,4945419.0,0.006489817897090688
1649922.38,4944957.0,-1.4551915228366852e-10
1650100.25,4944685.5,0.014872548863422708
1650073.75,4944698.0,0.0018701826338656247
1649896.88,4946121.0,0.0669988221488893
1650065.0,4946470.5,0.03830941021442413
1649998.63,4946733.5,0.04944625764619559
1650051.0,4946979.0,0.039846256375312805
1650379.13,4946826.0,0.03772625466808677
1650670.25,4946655.0,0.032886257977224886
1651438.88,4946731.5,0.013868090463802218
1651852.38,4946763.0,0.012628090335056186
1652162.25,4946635.0,0.021043220185674727
1652182.25,4946677.0,0.019763220276217908
1651699.38,4946109.0,3.4924596548080444e-10
1652135.63,4945859.5,0.005714132799766958
1652188.25,4945828.0,0.007574132945592282
1652250.75,4945788.5,0.01874508787841478
1652137.88,4946048.5,0.0021972234826534986
1652747.88,4946233.5,0.01749235251918435
1653164.75,4946233.5,0.02217235299758613
1653238.38,4946135.5,0.08370862738229334
1652471.5,4947147.5,0.008023218717426062
1652974.13,4946893.0,1.7280399333685637e-10
1653000.5,4947593.0,0.005936781642958522
1652997.88,4947950.0,0.010156781878322363
1653465.13,4947628.0,0.025636783335357904
1653953.13,4947276.5,0.036542611313052475
1653669.25,4946887.5,1.1641532182693481e-10
1653412.88,4946500.5,0.005174171179533005
1653325.38,4946374.5,0.09549881250131875
1653405.75,4946332.5,0.09833880755468272
1653576.75,4946261.5,0.09897880465723574
1653305.5,4946224.0,0.08608862676192075
1653327.63,4946206.0,0.0031439914600923657
1654320.88,4947050.5,0.05218261375557631
1653865.63,4946305.0,0.10125880606938154
1654128.63,4946356.5,0.30011195165570825
1654151.0,4946388.0,0.4048425908549689
1651249.88,4944650.0,0.007221820764243603
1651009.13,4945449.0,0.01633680029772222
1651234.38,4945272.5,0.013576800702139735
1651454.0,4945036.0,5.820766091346741e-10
1651631.75,4944839.0,0.0029831997817382216
1651706.13,4944872.0,0.0007213796488940716
1652209.75,4945096.0,0.0026314454808016308
1651938.88,4944437.0,0.013365305378101766
1652230.25,4944648.5,0.0007409154786728323
1652461.25,4944548.0,0.0042932047945214435
1651242.38,4944380.5,0.025401847437024117
1651105.25,4944112.5,0.0
1651206.0,4944094.0,0.004989584616851062
1651172.75,4943897.0,0.007249584537930787
1651089.5,4943759.5,0.009489585092524067
1651047.88,4943688.5,0.021054807235486805
1650871.63,4943730.0,0.023794806795194745
1650699.5,4943831.0,0.02831480768509209
1650643.5,4943741.5,0.030934807378798723
1650545.13,4943797.5,0.03305480637936853
1650520.88,4943731.0,0.033814806723967195
1650299.25,4943830.5,0.03733480587834492
1650312.0,4943864.0,0.0192274022847414
1650129.5,4944033.0,0.04129480943083763
1650062.38,4944332.5,0.05395480606239289
1651328.75,4943618.5,0.004445221042260528
1652035.13,4943543.0,0.007558131590485573
